d_debris_cm,h_km,dh_km,v_rel_m_s,solar_case,P_viable,P_viable_no_value_test,P_viable_perkg,P_c1,P_c2,P_c3,P_c4,P_c5,P_c6,median_t_natural,median_cost_object,median_shot_g,median_t_decay,d_miss_mm
10,700,150,500,nominal,0.6565,0.6565,0.86615,1,1,1,1,0.6565,1,63.734,25501.1,130.093,19.6365,6.99863
10,700,150,500,solar_max,0,0.65835,0.86755,1,1,1,1,0.65835,0,12.5076,25006.3,130.645,4.67523,6.99863
10,700,150,619,solar_min,0,0,0,1,1,0,1,0.6549,0,10000,25204.9,105.877,10000,5.77491
10,700,150,619,nominal,0.65915,0.65915,0.86285,1,1,1,1,0.65915,1,63.734,24449.5,104.786,19.6365,5.77491
10,700,150,619,solar_max,0,0.6514,0.86645,1,1,1,1,0.6514,0,12.5076,24919.8,105.119,4.67523,5.77491
10,700,150,800,solar_min,0,0,0,0.997,1,0,0.997,0.653,0,10000,25182.9,81.7586,10000,4.64462
10,700,150,800,nominal,0.6521,0.6521,0.8614,0.9973,1,1,0.9973,0.65355,1,63.734,25383.9,81.0056,19.6365,4.64462
10,700,150,800,solar_max,0,0.65825,0.86365,0.99685,1,1,0.99685,0.6604,0,12.5076,24652.4,81.7629,4.67523,4.64462
10,700,150,1000,solar_min,0,0,0,0.94445,1,0,0.94445,0.66155,0,10000,24673,65.1216,10000,3.9048
10,700,150,1000,nominal,0.6264,0.6264,0.82165,0.9482,1,1,0.9482,0.66045,1,63.734,24530.8,65.2954,19.6365,3.9048
10,700,150,1000,solar_max,0,0.62025,0.82385,0.9467,1,1,0.9467,0.65515,0,12.5076,24783.2,65.1234,4.67523,3.9048
10,700,200,400,solar_min,0,0,0,1,1,0,1,0.65075,0,10000,25978.1,217.764,114.887,8.61863
10,700,200,400,nominal,0.65435,0.65435,0.86825,1,1,1,1,0.65435,1,63.734,25603.7,218.301,12.0886,8.61863
10,700,200,400,solar_max,0,0.65515,0.86705,1,1,1,1,0.65515,0,12.5076,26106.2,218.608,3.14711,8.61863
10,700,200,500,solar_min,0,0,0,1,1,0,1,0.6522,0,10000,26342.8,173.7,114.887,6.99863
10,700,200,500,nominal,0.6491,0.6491,0.8609,1,1,1,1,0.6491,1,63.734,26586.3,175.043,12.0886,6.99863
10,700,200,500,solar_max,0,0.6493,0.86315,1,1,1,1,0.6493,0,12.5076,25455.6,174.527,3.14711,6.99863
10,700,200,619,solar_min,0,0,0,0.9939,1,0,0.9939,0.65445,0,10000,25340,141.274,114.887,5.77491
10,700,200,619,nominal,0.65005,0.65005,0.85615,0.99405,1,1,0.99405,0.6537,1,63.734,25433.5,141.283,12.0886,5.77491
10,700,200,619,solar_max,0,0.6508,0.86025,0.9928,1,1,0.9928,0.65535,0,12.5076,25693.7,141.87,3.14711,5.77491
10,700,200,800,solar_min,0,0,0,0.91265,1,0,0.91265,0.6536,0,10000,25101.4,108.71,114.887,4.64462
10,700,200,800,nominal,0.6009,0.6009,0.7932,0.91515,1,1,0.91515,0.65665,1,63.734,25130.2,108.797,12.0886,4.64462
10,700,200,800,solar_max,0,0.5982,0.79285,0.9152,1,1,0.9152,0.6544,0,12.5076,24995.5,108.725,3.14711,4.64462
10,700,200,1000,solar_min,0,0,0,0.7466,1,0,0.7466,0.65935,0,10000,24760.5,87.1582,114.887,3.9048
10,700,200,1000,nominal,0.491,0.491,0.64605,0.74155,1,1,0.74155,0.6562,1,63.734,24963.6,88.1034,12.0886,3.9048
10,700,200,1000,solar_max,0,0.49895,0.64865,0.74995,1,1,0.74995,0.66445,0,12.5076,23728.5,87.1121,3.14711,3.9048
10,700,250,400,solar_min,0,0,0,1,1,0,1,0.64455,0,10000,26916.8,274.661,56.6069,8.61863
10,700,250,400,nominal,0.6528,0.6528,0.8652,1,1,1,1,0.6528,1,63.734,26807.3,274.594,7.06163,8.61863
10,700,250,400,solar_max,0,0.6503,0.86365,1,1,1,1,0.6503,0,12.5076,26352.1,273.752,2.03339,8.61863
10,700,250,500,solar_min,0,0,0,0.99165,1,0,0.99165,0.65215,0,10000,26748.3,219.017,56.6069,6.99863
10,700,250,500,nominal,0.6429,0.6429,0.85855,0.9912,1,1,0.9912,0.6486,1,63.734,26673,218.945,7.06163,6.99863
10,700,250,500,solar_max,0,0.64275,0.85725,0.9925,1,1,0.9925,0.64785,0,12.5076,26021.5,219.698,2.03339,6.99863
10,700,250,619,solar_min,0,0,0,0.92795,1,0,0.92795,0.6588,0,10000,25263.7,177.426,56.6069,5.77491
10,700,250,619,nominal,0.60435,0.60435,0.8034,0.9301,1,1,0.9301,0.64935,1,63.734,26453.6,176.889,7.06163,5.77491
10,700,250,619,solar_max,0,0.60715,0.80305,0.92775,1,1,0.92775,0.65505,0,12.5076,25715.7,176.59,2.03339,5.77491
10,700,250,800,solar_min,0,0,0,0.7378,1,0,0.7378,0.65515,0,10000,25468.9,137.347,56.6069,4.64462
10,700,250,800,nominal,0.4862,0.4862,0.6439,0.7444,1,1,0.7444,0.6515,1,63.734,25630.5,137.209,7.06163,4.64462
10,700,250,800,solar_max,0,0.4905,0.64195,0.7404,1,1,0.7404,0.6623,0,12.5076,24605.3,136.928,2.03339,4.64462
10,700,250,1000,solar_min,0,0,0,0.51665,1,0,0.51665,0.6511,0,10000,25315.7,109.108,56.6069,3.9048
10,700,250,1000,nominal,0.3415,0.3415,0.4481,0.51465,1,1,0.51465,0.6622,1,63.734,24604.9,109.387,7.06163,3.9048
10,700,250,1000,solar_max,0,0.3393,0.44865,0.5175,1,1,0.5175,0.6529,0,12.5076,26054.7,109.615,2.03339,3.9048
10,800,150,400,solar_min,0,0,0,1,1,0,1,0.6615,0,10000,24563.1,159.937,10000,8.61863
10,800,150,400,nominal,0,0,0,1,1,0,1,0.6507,0,10000,25996.9,159.94,77.73,8.61863
10,800,150,400,solar_max,0.653,0.653,0.86555,1,1,1,1,0.653,1,37.3217,25105.7,159.233,15.0937,8.61863
10,800,150,500,solar_min,0,0,0,1,1,0,1,0.6486,0,10000,26093.3,127.819,10000,6.99863
10,800,150,500,nominal,0,0,0,1,1,0,1,0.65175,0,10000,26053.5,128.284,77.73,6.99863
10,800,150,500,solar_max,0.64965,0.64965,0.86455,1,1,1,1,0.64965,1,37.3217,25267.6,127.436,15.0937,6.99863
10,800,150,619,solar_min,0,0,0,1,1,0,1,0.6589,0,10000,24911.6,102.869,10000,5.77491
10,800,150,619,nominal,0,0,0,1,1,0,1,0.65595,0,10000,24856.2,103.048,77.73,5.77491
10,800,150,619,solar_max,0.6581,0.6581,0.86615,1,1,1,1,0.6581,1,37.3217,24652.7,102.865,15.0937,5.77491
10,800,150,800,solar_min,0,0,0,0.9988,1,0,0.9988,0.6616,0,10000,24433,79.5291,10000,4.64462
10,800,150,800,nominal,0,0,0,0.9983,1,0,0.9983,0.658,0,10000,24605.1,79.7544,77.73,4.64462
10,800,150,800,solar_max,0.65965,0.65965,0.8673,0.9987,1,1,0.9987,0.66065,1,37.3217,24606.1,79.3047,15.0937,4.64462
10,800,150,1000,solar_min,0,0,0,0.9524,1,0,0.9524,0.6551,0,10000,24938.1,64.0985,10000,3.9048
10,800,150,1000,nominal,0,0,0,0.956,1,0,0.956,0.6538,0,10000,24889,64.0114,77.73,3.9048
10,800,150,1000,solar_max,0.63115,0.63115,0.8266,0.95415,1,1,0.95415,0.6628,1,37.3217,24231,64.1302,15.0937,3.9048
10,800,200,400,solar_min,0,0,0,1,1,0,1,0.65345,0,10000,26256.5,213.036,10000,8.61863
10,800,200,400,nominal,0,0,0,1,1,0,1,0.64955,0,10000,26353,213.309,50.4878,8.61863
10,800,200,400,solar_max,0.65145,0.65145,0.8675,1,1,1,1,0.65145,1,37.3217,26030.1,212.806,10.5483,8.61863
10,800,200,500,solar_min,0,0,0,1,1,0,1,0.65005,0,10000,25771.6,171.351,10000,6.99863
10,800,200,500,nominal,0,0,0,1,1,0,1,0.6511,0,10000,25647.8,171.027,50.4878,6.99863
10,800,200,500,solar_max,0.6548,0.6548,0.8671,1,1,1,1,0.6548,1,37.3217,25841.4,171.317,10.5483,6.99863
10,800,200,619,solar_min,0,0,0,0.9958,1,0,0.9958,0.6588,0,10000,25221.7,137.966,10000,5.77491
10,800,200,619,nominal,0,0,0,0.9955,1,0,0.9955,0.6593,0,10000,25530.1,137.848,50.4878,5.77491
10,800,200,619,solar_max,0.64945,0.64945,0.858,0.99535,1,1,0.99535,0.6528,1,37.3217,25391.3,137.78,10.5483,5.77491
10,800,200,800,solar_min,0,0,0,0.92625,1,0,0.92625,0.6573,0,10000,25339.8,106.609,10000,4.64462
10,800,200,800,nominal,0,0,0,0.9248,1,0,0.9248,0.66195,0,10000,24468.4,106.999,50.4878,4.64462
10,800,200,800,solar_max,0.60485,0.60485,0.80235,0.92755,1,1,0.92755,0.65185,1,37.3217,25575.5,106.603,10.5483,4.64462
10,800,200,1000,solar_min,0,0,0,0.76515,1,0,0.76515,0.6608,0,10000,24745.9,85.968,10000,3.9048
10,800,200,1000,nominal,0,0,0,0.76285,1,0,0.76285,0.66,0,10000,24257.1,85.5517,50.4878,3.9048
10,800,200,1000,solar_max,0.50285,0.50285,0.66455,0.76765,1,1,0.76765,0.65365,1,37.3217,25187.3,85.6522,10.5483,3.9048
10,800,250,400,solar_min,0,0,0,1,1,0,1,0.64855,0,10000,26652,267.996,10000,8.61863
10,800,250,400,nominal,0,0,0,1,1,0,1,0.65195,0,10000,26120.3,269.42,31.3326,8.61863
10,800,250,400,solar_max,0.6527,0.6527,0.86555,1,1,1,1,0.6527,1,37.3217,26751.1,267.564,7.13919,8.61863
10,800,250,500,solar_min,0,0,0,0.9949,1,0,0.9949,0.65135,0,10000,26345.5,214.805,10000,6.99863
10,800,250,500,nominal,0,0,0,0.99435,1,0,0.99435,0.6482,0,10000,26408.6,214.284,31.3326,6.99863
10,800,250,500,solar_max,0.64795,0.64795,0.86015,0.99435,1,1,0.99435,0.6517,1,37.3217,26461.5,216.306,7.13919,6.99863
10,800,250,619,solar_min,0,0,0,0.9407,1,0,0.9407,0.6549,0,10000,25562,173.145,10000,5.77491
10,800,250,619,nominal,0,0,0,0.9378,1,0,0.9378,0.6568,0,10000,25771.6,172.745,31.3326,5.77491
10,800,250,619,solar_max,0.6126,0.6126,0.81315,0.9366,1,1,0.9366,0.653,1,37.3217,25676,173.746,7.13919,5.77491
10,800,250,800,solar_min,0,0,0,0.76025,1,0,0.76025,0.6531,0,10000,25542.1,134.105,10000,4.64462
10,800,250,800,nominal,0,0,0,0.75915,1,0,0.75915,0.6515,0,10000,25780.9,134.528,31.3326,4.64462
10,800,250,800,solar_max,0.5047,0.5047,0.66245,0.762,1,1,0.762,0.65855,1,37.3217,24759.3,133.897,7.13919,4.64462
10,800,250,1000,solar_min,0,0,0,0.5316,1,0,0.5316,0.65555,0,10000,25429.8,107.889,10000,3.9048
10,800,250,1000,nominal,0,0,0,0.53585,1,0,0.53585,0.6606,0,10000,24553,107.693,31.3326,3.9048
10,800,250,1000,solar_max,0.35685,0.35685,0.47235,0.5438,1,1,0.5438,0.6516,1,37.3217,25502.4,106.967,7.13919,3.9048
10,900,150,400,solar_min,0,0,0,1,1,0,1,0.6437,0,10000,27729.7,155.826,10000,8.61863
10,900,150,400,nominal,0,0,0,1,1,0,1,0.6496,0,10000,26174.3,155.253,10000,8.61863
10,900,150,400,solar_max,0,0,0,1,1,0,1,0.65535,0,102.809,25639.5,155.682,44.6629,8.61863
10,900,150,500,solar_min,0,0,0,1,1,0,1,0.64315,0,10000,27304.1,124.521,10000,6.99863
10,900,150,500,nominal,0,0,0,1,1,0,1,0.6526,0,10000,25419.8,125.232,10000,6.99863
10,900,150,500,solar_max,0,0,0,1,1,0,1,0.64925,0,102.809,26053.2,125.311,44.6629,6.99863
10,900,150,619,solar_min,0,0,0,1,1,0,1,0.65165,0,10000,26380.1,101.001,10000,5.77491
10,900,150,619,nominal,0,0,0,1,1,0,1,0.6574,0,10000,24489.7,100.7,10000,5.77491
10,900,150,619,solar_max,0,0,0,1,1,0,1,0.66185,0,102.809,24678.8,100.965,44.6629,5.77491
10,900,150,800,solar_min,0,0,0,0.9994,1,0,0.9994,0.654,0,10000,25624.9,77.8128,10000,4.64462
10,900,150,800,nominal,0,0,0,0.9995,1,0,0.9995,0.65545,0,10000,25302,78.0746,10000,4.64462
10,900,150,800,solar_max,0,0,0,0.9996,1,0,0.9996,0.65735,0,102.809,24112.2,78.2276,44.6629,4.64462
10,900,150,1000,solar_min,0,0,0,0.9627,1,0,0.9627,0.6483,0,10000,25605.6,62.4671,10000,3.9048
10,900,150,1000,nominal,0,0,0,0.96075,1,0,0.96075,0.65215,0,10000,24915,62.4934,10000,3.9048
10,900,150,1000,solar_max,0,0,0,0.96035,1,0,0.96035,0.6612,0,102.809,24268.8,62.466,44.6629,3.9048
10,900,200,400,solar_min,0,0,0,1,1,0,1,0.64095,0,10000,28227.1,207.577,10000,8.61863
10,900,200,400,nominal,0,0,0,1,1,0,1,0.6561,0,10000,25498.1,209.91,181.84,8.61863
10,900,200,400,solar_max,0,0,0,1,1,0,1,0.65255,0,102.809,26180.9,210.224,32.1661,8.61863
10,900,200,500,solar_min,0,0,0,1,1,0,1,0.64305,0,10000,27570.9,166.795,10000,6.99863
10,900,200,500,nominal,0,0,0,1,1,0,1,0.65155,0,10000,25947.7,166.916,181.84,6.99863
10,900,200,500,solar_max,0,0,0,1,1,0,1,0.6514,0,102.809,25754.3,167.165,32.1661,6.99863
10,900,200,619,solar_min,0,0,0,0.99725,1,0,0.99725,0.64855,0,10000,26646.7,134.699,10000,5.77491
10,900,200,619,nominal,0,0,0,0.99755,1,0,0.99755,0.64645,0,10000,26093.5,134.939,181.84,5.77491
10,900,200,619,solar_max,0,0,0,0.9979,1,0,0.9979,0.65655,0,102.809,25138.7,135.198,32.1661,5.77491
10,900,200,800,solar_min,0,0,0,0.93645,1,0,0.93645,0.64635,0,10000,26295.2,104.616,10000,4.64462
10,900,200,800,nominal,0,0,0,0.93495,1,0,0.93495,0.65575,0,10000,24744.8,104.377,181.84,4.64462
10,900,200,800,solar_max,0,0,0,0.9396,1,0,0.9396,0.65665,0,102.809,25194.9,103.795,32.1661,4.64462
10,900,200,1000,solar_min,0,0,0,0.7843,1,0,0.7843,0.6475,0,10000,26092.6,83.481,10000,3.9048
10,900,200,1000,nominal,0,0,0,0.78385,1,0,0.78385,0.65655,0,10000,24868.5,84.1557,181.84,3.9048
10,900,200,1000,solar_max,0,0,0,0.78555,1,0,0.78555,0.65405,0,102.809,24987.3,83.5165,32.1661,3.9048
10,900,250,400,solar_min,0,0,0,1,1,0,1,0.6343,0,10000,30103.8,263.261,10000,8.61863
10,900,250,400,nominal,0,0,0,1,1,0,1,0.6488,0,10000,26424.5,263.53,119.885,8.61863
10,900,250,400,solar_max,0.64615,0.64615,0.8577,1,1,1,1,0.64615,1,102.809,26921.5,261.571,22.5369,8.61863
10,900,250,500,solar_min,0,0,0,0.9969,1,0,0.9969,0.639,0,10000,29549.1,210.376,10000,6.99863
10,900,250,500,nominal,0,0,0,0.99635,1,0,0.99635,0.6551,0,10000,25768.6,210.355,119.885,6.99863
10,900,250,500,solar_max,0.6457,0.6457,0.861,0.9961,1,1,0.9961,0.64805,1,102.809,26678.1,209.804,22.5369,6.99863
10,900,250,619,solar_min,0,0,0,0.9485,1,0,0.9485,0.64295,0,10000,27685.5,170.119,10000,5.77491
10,900,250,619,nominal,0,0,0,0.94885,1,0,0.94885,0.65795,0,10000,25430,169.389,119.885,5.77491
10,900,250,619,solar_max,0.6216,0.6216,0.8242,0.94815,1,1,0.94815,0.65405,1,102.809,26150.3,169.156,22.5369,5.77491
10,900,250,800,solar_min,0,0,0,0.77975,1,0,0.77975,0.6474,0,10000,26994.5,131.256,10000,4.64462
10,900,250,800,nominal,0,0,0,0.77725,1,0,0.77725,0.6502,0,10000,25447.3,132.121,119.885,4.64462
10,900,250,800,solar_max,0.5118,0.5118,0.67925,0.7838,1,1,0.7838,0.6542,1,102.809,25064.5,130.832,22.5369,4.64462
10,900,250,1000,solar_min,0,0,0,0.56275,1,0,0.56275,0.6523,0,10000,26248.9,105.184,10000,3.9048
10,900,250,1000,nominal,0,0,0,0.55625,1,0,0.55625,0.65635,0,10000,24874.8,105.064,119.885,3.9048
10,900,250,1000,solar_max,0.36685,0.36685,0.4785,0.55615,1,1,0.55615,0.6545,1,102.809,25189.4,105.056,22.5369,3.9048
10,1000,150,400,solar_min,0,0,0,1,1,0,1,0.6427,0,10000,27529.3,153.229,10000,8.61863
10,1000,150,400,nominal,0,0,0,1,1,0,1,0.64185,0,10000,27753.2,152.943,10000,8.61863
10,1000,150,400,solar_max,0,0,0,1,1,0,1,0.64975,0,10000,25398.3,152.876,121.843,8.61863
10,1000,150,500,solar_min,0,0,0,1,1,0,1,0.6513,0,10000,26368.5,122.39,10000,6.99863
10,1000,150,500,nominal,0,0,0,1,1,0,1,0.649,0,10000,27066.3,122.807,10000,6.99863
10,1000,150,500,solar_max,0,0,0,1,1,0,1,0.66185,0,10000,24371.4,122.608,121.843,6.99863
10,1000,150,619,solar_min,0,0,0,1,1,0,1,0.6478,0,10000,26268.3,99.0309,10000,5.77491
10,1000,150,619,nominal,0,0,0,1,1,0,1,0.64975,0,10000,26392.1,98.995,10000,5.77491
10,1000,150,619,solar_max,0,0,0,1,1,0,1,0.6568,0,10000,24686.4,99.1611,121.843,5.77491
10,1000,150,800,solar_min,0,0,0,0.9999,1,0,0.9999,0.6515,0,10000,25509.7,76.4956,10000,4.64462
10,1000,150,800,nominal,0,0,0,0.99995,1,0,0.99995,0.6546,0,10000,25562.8,76.7128,10000,4.64462
10,1000,150,800,solar_max,0,0,0,1,1,0,1,0.6592,0,10000,24291,76.4086,121.843,4.64462
10,1000,150,1000,solar_min,0,0,0,0.9684,1,0,0.9684,0.65455,0,10000,24890.1,61.0926,10000,3.9048
10,1000,150,1000,nominal,0,0,0,0.967,1,0,0.967,0.66205,0,10000,24434.5,61.4419,10000,3.9048
10,1000,150,1000,solar_max,0,0,0,0.96665,1,0,0.96665,0.6626,0,10000,24213.3,61.3777,121.843,3.9048
10,1000,200,400,solar_min,0,0,0,1,1,0,1,0.64165,0,10000,28406.1,205.316,10000,8.61863
10,1000,200,400,nominal,0,0,0,1,1,0,1,0.6375,0,10000,28514.7,204.988,10000,8.61863
10,1000,200,400,solar_max,0,0,0,1,1,0,1,0.65375,0,10000,26271.7,204.419,90.3006,8.61863
10,1000,200,500,solar_min,0,0,0,1,1,0,1,0.64715,0,10000,27557.2,163.899,10000,6.99863
10,1000,200,500,nominal,0,0,0,1,1,0,1,0.6433,0,10000,27712.8,163.499,10000,6.99863
10,1000,200,500,solar_max,0,0,0,1,1,0,1,0.6586,0,10000,24971.6,164.239,90.3006,6.99863
10,1000,200,619,solar_min,0,0,0,0.99925,1,0,0.99925,0.64745,0,10000,26954,132.562,10000,5.77491
10,1000,200,619,nominal,0,0,0,0.99905,1,0,0.99905,0.64495,0,10000,27104.8,132.055,10000,5.77491
10,1000,200,619,solar_max,0,0,0,0.99895,1,0,0.99895,0.6546,0,10000,25061.4,132.176,90.3006,5.77491
10,1000,200,800,solar_min,0,0,0,0.94525,1,0,0.94525,0.65175,0,10000,26300.2,102.34,10000,4.64462
10,1000,200,800,nominal,0,0,0,0.9428,1,0,0.9428,0.6497,0,10000,26451.5,102.503,10000,4.64462
10,1000,200,800,solar_max,0,0,0,0.9437,1,0,0.9437,0.6583,0,10000,24968.9,102.986,90.3006,4.64462
10,1000,200,1000,solar_min,0,0,0,0.8012,1,0,0.8012,0.65205,0,10000,26195.8,81.6762,10000,3.9048
10,1000,200,1000,nominal,0,0,0,0.80175,1,0,0.80175,0.65305,0,10000,25677.5,81.6704,10000,3.9048
10,1000,200,1000,solar_max,0,0,0,0.80415,1,0,0.80415,0.6564,0,10000,25234.7,81.7854,90.3006,3.9048
10,1000,250,400,solar_min,0,0,0,1,1,0,1,0.63635,0,10000,29478.8,256.346,10000,8.61863
10,1000,250,400,nominal,0,0,0,1,1,0,1,0.63565,0,10000,29451.8,257.086,10000,8.61863
10,1000,250,400,solar_max,0,0,0,1,1,0,1,0.6507,0,10000,26933.9,257.569,65.2556,8.61863
10,1000,250,500,solar_min,0,0,0,0.9983,1,0,0.9983,0.64025,0,10000,28807.1,206.13,10000,6.99863
10,1000,250,500,nominal,0,0,0,0.99855,1,0,0.99855,0.6386,0,10000,28678.7,205.402,10000,6.99863
10,1000,250,500,solar_max,0,0,0,0.998,1,0,0.998,0.64675,0,10000,26616.3,204.454,65.2556,6.99863
10,1000,250,619,solar_min,0,0,0,0.9549,1,0,0.9549,0.6385,0,10000,28052.2,166.883,10000,5.77491
10,1000,250,619,nominal,0,0,0,0.9539,1,0,0.9539,0.64585,0,10000,27802.3,167.432,10000,5.77491
10,1000,250,619,solar_max,0,0,0,0.95475,1,0,0.95475,0.65625,0,10000,25750.9,166.69,65.2556,5.77491
10,1000,250,800,solar_min,0,0,0,0.8005,1,0,0.8005,0.65035,0,10000,26486.7,129.249,10000,4.64462
10,1000,250,800,nominal,0,0,0,0.7992,1,0,0.7992,0.6463,0,10000,26916.1,128.56,10000,4.64462
10,1000,250,800,solar_max,0,0,0,0.8053,1,0,0.8053,0.6543,0,10000,25362.7,127.692,65.2556,4.64462
10,1000,250,1000,solar_min,0,0,0,0.57995,1,0,0.57995,0.64935,0,10000,26153.6,103.258,10000,3.9048
10,1000,250,1000,nominal,0,0,0,0.5808,1,0,0.5808,0.6502,0,10000,26552,103.065,10000,3.9048
10,1000,250,1000,solar_max,0,0,0,0.5799,1,0,0.5799,0.6602,0,10000,24513.8,102.707,65.2556,3.9048
10,1100,150,400,solar_min,0,0,0,1,1,0,1,0.6409,0,10000,29364.3,149.532,10000,8.61863
10,1100,150,400,nominal,0,0,0,1,1,0,1,0.63835,0,10000,27995,150.01,10000,8.61863
10,1100,150,400,solar_max,0,0,0,1,1,0,1,0.64855,0,10000,26864.1,149.716,10000,8.61863
10,1100,150,500,solar_min,0,0,0,1,1,0,1,0.6448,0,10000,27834.4,119.961,10000,6.99863
10,1100,150,500,nominal,0,0,0,1,1,0,1,0.6535,0,10000,26309.2,119.66,10000,6.99863
10,1100,150,500,solar_max,0,0,0,1,1,0,1,0.6467,0,10000,26746.9,119.356,10000,6.99863
10,1100,150,619,solar_min,0,0,0,1,1,0,1,0.64465,0,10000,26986.9,96.9985,10000,5.77491
10,1100,150,619,nominal,0,0,0,1,1,0,1,0.65155,0,10000,26027.5,96.7656,10000,5.77491
10,1100,150,619,solar_max,0,0,0,1,1,0,1,0.64505,0,10000,27187,96.8968,10000,5.77491
10,1100,150,800,solar_min,0,0,0,1,1,0,1,0.64305,0,10000,27230.2,74.6981,10000,4.64462
10,1100,150,800,nominal,0,0,0,1,1,0,1,0.65295,0,10000,25830.2,75.2917,10000,4.64462
10,1100,150,800,solar_max,0,0,0,1,1,0,1,0.6518,0,10000,25622.1,74.8855,10000,4.64462
10,1100,150,1000,solar_min,0,0,0,0.97435,1,0,0.97435,0.6556,0,10000,25614.1,59.8624,10000,3.9048
10,1100,150,1000,nominal,0,0,0,0.97355,1,0,0.97355,0.655,0,10000,25286.1,59.6993,10000,3.9048
10,1100,150,1000,solar_max,0,0,0,0.97405,1,0,0.97405,0.65565,0,10000,25272.2,59.9803,10000,3.9048
10,1100,200,400,solar_min,0,0,0,1,1,0,1,0.63055,0,10000,30898.8,199.918,10000,8.61863
10,1100,200,400,nominal,0,0,0,1,1,0,1,0.63815,0,10000,28238.2,200.342,10000,8.61863
10,1100,200,400,solar_max,0,0,0,1,1,0,1,0.644,0,10000,28171,200.893,10000,8.61863
10,1100,200,500,solar_min,0,0,0,1,1,0,1,0.63835,0,10000,29203.5,161.387,10000,6.99863
10,1100,200,500,nominal,0,0,0,1,1,0,1,0.64445,0,10000,27327.1,161.355,10000,6.99863
10,1100,200,500,solar_max,0,0,0,1,1,0,1,0.642,0,10000,27739.6,160.617,10000,6.99863
10,1100,200,619,solar_min,0,0,0,0.99965,1,0,0.99965,0.64135,0,10000,28449.9,129.816,10000,5.77491
10,1100,200,619,nominal,0,0,0,0.99975,1,0,0.99975,0.65055,0,10000,26735.6,129.791,10000,5.77491
10,1100,200,619,solar_max,0,0,0,0.99965,1,0,0.99965,0.65105,0,10000,26223,129.165,10000,5.77491
10,1100,200,800,solar_min,0,0,0,0.95325,1,0,0.95325,0.63755,0,10000,27920.4,100.496,10000,4.64462
10,1100,200,800,nominal,0,0,0,0.94905,1,0,0.94905,0.6481,0,10000,26044.1,100.317,10000,4.64462
10,1100,200,800,solar_max,0,0,0,0.95135,1,0,0.95135,0.6484,0,10000,26218.2,100.281,10000,4.64462
10,1100,200,1000,solar_min,0,0,0,0.8228,1,0,0.8228,0.64405,0,10000,27251.9,80.1506,10000,3.9048
10,1100,200,1000,nominal,0,0,0,0.8235,1,0,0.8235,0.6548,0,10000,25949.1,80.3419,10000,3.9048
10,1100,200,1000,solar_max,0,0,0,0.821,1,0,0.821,0.6495,0,10000,25591.8,80.1356,10000,3.9048
10,1100,250,400,solar_min,0,0,0,1,1,0,1,0.6158,0,10000,33280.2,252.258,10000,8.61863
10,1100,250,400,nominal,0,0,0,1,1,0,1,0.6329,0,10000,30012,252.457,10000,8.61863
10,1100,250,400,solar_max,0,0,0,1,1,0,1,0.6291,0,10000,30379,252.709,173.761,8.61863
10,1100,250,500,solar_min,0,0,0,0.9992,1,0,0.9992,0.621,0,10000,31835.9,202.503,10000,6.99863
10,1100,250,500,nominal,0,0,0,0.9996,1,0,0.9996,0.6364,0,10000,28693.4,202.183,10000,6.99863
10,1100,250,500,solar_max,0,0,0,0.99925,1,0,0.99925,0.64065,0,10000,28282.6,201.86,173.761,6.99863
10,1100,250,619,solar_min,0,0,0,0.96135,1,0,0.96135,0.6326,0,10000,29508.3,163.358,10000,5.77491
10,1100,250,619,nominal,0,0,0,0.9621,1,0,0.9621,0.6421,0,10000,27710.4,163.764,10000,5.77491
10,1100,250,619,solar_max,0,0,0,0.963,1,0,0.963,0.65465,0,10000,26530,162.823,173.761,5.77491
10,1100,250,800,solar_min,0,0,0,0.8205,1,0,0.8205,0.64585,0,10000,27860.5,125.752,10000,4.64462
10,1100,250,800,nominal,0,0,0,0.82295,1,0,0.82295,0.6467,0,10000,27499,125.504,10000,4.64462
10,1100,250,800,solar_max,0,0,0,0.8166,1,0,0.8166,0.65285,0,10000,26604.9,126.284,173.761,4.64462
10,1100,250,1000,solar_min,0,0,0,0.60735,1,0,0.60735,0.6427,0,10000,27468.7,100.716,10000,3.9048
10,1100,250,1000,nominal,0,0,0,0.60345,1,0,0.60345,0.6503,0,10000,26406.3,100.859,10000,3.9048
10,1100,250,1000,solar_max,0,0,0,0.59775,1,0,0.59775,0.6512,0,10000,26329.4,101.064,173.761,3.9048
10,1200,150,400,solar_min,0,0,0,1,1,0,1,0.64115,0,10000,29093.9,146.57,10000,8.61863
10,1200,150,400,nominal,0,0,0,1,1,0,1,0.63775,0,10000,28714.7,147.033,10000,8.61863
10,1200,150,400,solar_max,0,0,0,1,1,0,1,0.64425,0,10000,27421.8,146.464,10000,8.61863
10,1200,150,500,solar_min,0,0,0,1,1,0,1,0.6412,0,10000,28407.1,117.871,10000,6.99863
10,1200,150,500,nominal,0,0,0,1,1,0,1,0.645,0,10000,27492.4,118.218,10000,6.99863
10,1200,150,500,solar_max,0,0,0,1,1,0,1,0.64675,0,10000,26794.9,117.119,10000,6.99863
10,1200,150,619,solar_min,0,0,0,1,1,0,1,0.647,0,10000,27384.3,94.774,10000,5.77491
10,1200,150,619,nominal,0,0,0,1,1,0,1,0.64745,0,10000,27486.8,94.4662,10000,5.77491
